user_id,steam_id,item_id,item_name,playtime_forever,playtime_2weeks
76561198074466513,76561198074466513,466910,Worm.is: The Game,31,0.0
76561198074466513,76561198074466513,48000,LIMBO,88,0.0
19702316748,76561198069523027,4000,Garry's Mod,1545,0.0
19702316748,76561198069523027,7670,BioShock,115,0.0
19702316748,76561198069523027,409710,BioShock Remastered,0,0.0
19702316748,76561198069523027,40800,Super Meat Boy,173,0.0
19702316748,76561198069523027,42910,Magicka,58,0.0
19702316748,76561198069523027,91600,Sanctum,243,0.0
19702316748,76561198069523027,620,Portal 2,4013,0.0
19702316748,76561198069523027,105600,Terraria,17630,0.0
19702316748,76561198069523027,48000,LIMBO,314,0.0
19702316748,76561198069523027,113200,The Binding of Isaac,145,0.0
19702316748,76561198069523027,65800,Dungeon Defenders,6762,0.0
19702316748,76561198069523027,71340,Sonic Generations,29,0.0
19702316748,76561198069523027,201790,Orcs Must Die! 2,441,0.0
19702316748,76561198069523027,204300,Awesomenauts,3830,0.0
19702316748,76561198069523027,204360,Castle Crashers,1269,0.0
19702316748,76561198069523027,200710,Torchlight II,35,0.0
19702316748,76561198069523027,205100,Dishonored,484,0.0
19702316748,76561198069523027,200170,Worms Revolution,63,0.0
19702316748,76561198069523027,214560,Mark of the Ninja,154,0.0
19702316748,76561198069523027,219640,Chivalry: Medieval Warfare,331,0.0
19702316748,76561198069523027,232210,Patch testing for Chivalry,0,0.0
19702316748,76561198069523027,223730,FLY'N,477,0.0
19702316748,76561198069523027,219740,Don't Starve,2114,0.0
19702316748,76561198069523027,322330,Don't Starve Together,336,0.0
19702316748,76561198069523027,221260,Little Inferno,194,0.0
19702316748,76561198069523027,224540,Ace of Spades,23,0.0
19702316748,76561198069523027,221810,The Cave,576,0.0
19702316748,76561198069523027,227280,No Time to Explain,711,0.0
19702316748,76561198069523027,368730,No Time To Explain Remastered,0,0.0
19702316748,76561198069523027,218130,Dungeonland,146,0.0
19702316748,76561198069523027,230410,Warframe,272,0.0
19702316748,76561198069523027,263500,Dragons and Titans,55,0.0
19702316748,76561198069523027,286080,Thinking with Time Machine,162,0.0
19702316748,76561198069523027,214420,Gear Up,24,0.0
19702316748,76561198069523027,237310,Elsword,1152,0.0
19702316748,76561198069523027,202090,Magicka: Wizard Wars,11,0.0
19702316748,76561198069523027,206500,AirMech,519,0.0
19702316748,76561198069523027,239220,The Mighty Quest For Epic Loot,1031,0.0
19702316748,76561198069523027,8930,Sid Meier's Civilization V,1161,0.0
19702316748,76561198069523027,8870,BioShock Infinite,556,0.0
19702316748,76561198069523027,210770,Sanctum 2,361,0.0
19702316748,76561198069523027,241600,Rogue Legacy,702,0.0
19702316748,76561198069523027,244850,Space Engineers,57,0.0
19702316748,76561198069523027,207140,SpeedRunners,240,0.0
19702316748,76561198069523027,248820,Risk of Rain,1534,0.0
19702316748,76561198069523027,218620,PAYDAY 2,1316,0.0
19702316748,76561198069523027,250900,The Binding of Isaac: Rebirth,2926,0.0
19702316748,76561198069523027,222900,Dead Island: Epidemic,0,0.0
19702316748,76561198069523027,251230,Livelock,224,0.0
19702316748,76561198069523027,49520,Borderlands 2,9924,3006.0
19702316748,76561198069523027,261570,Ori and the Blind Forest,411,0.0
19702316748,76561198069523027,264140,Pixel Piracy,18,0.0
19702316748,76561198069523027,265810,The Sandbox,108,0.0
19702316748,76561198069523027,211820,Starbound,8327,0.0
19702316748,76561198069523027,367540,Starbound - Unstable,5,0.0
19702316748,76561198069523027,268750,Magicite,1236,0.0
19702316748,76561198069523027,235460,METAL GEAR RISING: REVENGEANCE,1230,0.0
19702316748,76561198069523027,271590,Grand Theft Auto V,1937,0.0
19702316748,76561198069523027,281690,The Legend of Korra™,105,0.0
19702316748,76561198069523027,282800,100% Orange Juice,448,0.0
19702316748,76561198069523027,238460,BattleBlock Theater,25,0.0
19702316748,76561198069523027,301520,Robocraft,43,0.0
19702316748,76561198069523027,302270,Dungeon Defenders Eternity,70,0.0
19702316748,76561198069523027,304930,Unturned,653,0.0
19702316748,76561198069523027,280740,Aperture Tag: The Paint Gun Testing Initiative,483,0.0
19702316748,76561198069523027,247080,Crypt of the NecroDancer,753,0.0
19702316748,76561198069523027,317400,Portal Stories: Mel,581,0.0
19702316748,76561198069523027,205790,Dota 2 Test,0,0.0
19702316748,76561198069523027,322500,SUPERHOT,292,0.0
19702316748,76561198069523027,323370,TERA,851,0.0
19702316748,76561198069523027,241930,Middle-earth: Shadow of Mordor,631,3.0
19702316748,76561198069523027,261640,Borderlands: The Pre-Sequel,6328,272.0
19702316748,76561198069523027,332800,Five Nights at Freddy's 2,11,0.0
19702316748,76561198069523027,333930,Dirty Bomb,55,0.0
19702316748,76561198069523027,236110,Dungeon Defenders II,4428,4.0
19702316748,76561198069523027,299360,Block N Load,1122,0.0
19702316748,76561198069523027,273350,Evolve Stage 2,1199,0.0
19702316748,76561198069523027,242680,Nuclear Throne,758,0.0
19702316748,76561198069523027,346010,Besiege,45,0.0
19702316748,76561198069523027,8850,BioShock 2,237,0.0
19702316748,76561198069523027,409720,BioShock 2 Remastered,0,0.0
19702316748,76561198069523027,356570,Party Hard,283,0.0
19702316748,76561198069523027,297130,Titan Souls,199,0.0
19702316748,76561198069523027,232090,Killing Floor 2,1726,0.0
19702316748,76561198069523027,232150,Killing Floor 2 - SDK,0,0.0
19702316748,76561198069523027,363970,Clicker Heroes,2264,0.0
19702316748,76561198069523027,364420,Roguelands,428,0.0
19702316748,76561198069523027,292030,The Witcher 3: Wild Hunt,15,14.0
19702316748,76561198069523027,386360,SMITE,5,0.0
19702316748,76561198069523027,291550,Brawlhalla,73,0.0
19702316748,76561198069523027,391540,Undertale,1695,0.0
19702316748,76561198069523027,427270,Orcs Must Die! Unchained,579,0.0
19702316748,76561198069523027,359550,Tom Clancy's Rainbow Six Siege,89,0.0
19702316748,76561198069523027,319630,Life Is Strange™,0,0.0
76561198056741844,76561198056741844,17470,Dead Space,12,0.0
76561198056741844,76561198056741844,21800,Tom Clancy's EndWar,0,0.0
76561198056741844,76561198056741844,10500,Empire: Total War,115,0.0
76561198056741844,76561198056741844,4560,Company of Heroes,0,0.0
76561198056741844,76561198056741844,9340,Company of Heroes: Opposing Fronts,0,0.0
76561198056741844,76561198056741844,20540,Company of Heroes: Tales of Valor,0,0.0
76561198056741844,76561198056741844,228200,Company of Heroes (New Steam Version),0,0.0
76561198056741844,76561198056741844,16720,Velvet Assassin,0,0.0
76561198056741844,76561198056741844,24790,Command and Conquer 3: Tiberium Wars,1026,0.0
76561198056741844,76561198056741844,24810,Command and Conquer 3: Kane's Wrath,21396,413.0
76561198056741844,76561198056741844,22370,Fallout 3 - Game of the Year Edition,0,0.0
76561198056741844,76561198056741844,10680,Aliens vs. Predator,14,0.0
76561198056741844,76561198056741844,34030,Napoleon: Total War,0,0.0
76561198056741844,76561198056741844,33230,Assassin's Creed II,1610,0.0
76561198056741844,76561198056741844,47700,Command and Conquer 4: Tiberian Twilight,73,0.0
76561198056741844,76561198056741844,8190,Just Cause 2,0,0.0
76561198056741844,76561198056741844,33220,Tom Clancy's Splinter Cell: Conviction,800,0.0
76561198056741844,76561198056741844,43110,Metro 2033,0,0.0
76561198056741844,76561198056741844,33910,Arma 2,19,0.0
76561198056741844,76561198056741844,33930,Arma 2: Operation Arrowhead,2013,0.0
76561198056741844,76561198056741844,219540,Arma 2: Operation Arrowhead Beta (Obsolete),0,0.0
76561198056741844,76561198056741844,21100,F.E.A.R. 3,0,0.0
76561198056741844,76561198056741844,48190,Assassin's Creed Brotherhood,0,0.0
76561198056741844,76561198056741844,34330,Total War: SHOGUN 2,14527,0.0
76561198056741844,76561198056741844,70000,Dino D-Day,7,0.0
76561198056741844,76561198056741844,105600,Terraria,3833,0.0
76561198056741844,76561198056741844,20920,The Witcher 2: Assassins of Kings Enhanced Edition,94,0.0
76561198056741844,76561198056741844,7760,X-COM: UFO Defense,0,0.0
76561198056741844,76561198056741844,16450,F.E.A.R. 2: Project Origin,0,0.0
76561198056741844,76561198056741844,50130,Mafia II,0,0.0
76561198056741844,76561198056741844,32800,The Lord of the Rings: War in the North,0,0.0
76561198056741844,76561198056741844,55150,"Warhammer 40,000 Space Marine",0,0.0
76561198056741844,76561198056741844,24240,PAYDAY: The Heist,829,0.0
76561198056741844,76561198056741844,41070,Serious Sam 3: BFE,249,0.0
76561198056741844,76561198056741844,2400,The Ship,63,0.0
76561198056741844,76561198056741844,2420,The Ship Single Player,0,0.0
76561198056741844,76561198056741844,2430,The Ship Tutorial,0,0.0
76561198056741844,76561198056741844,67370,The Darkness II,29,0.0
76561198056741844,76561198056741844,7730,X-COM: Interceptor,0,0.0
76561198056741844,76561198056741844,22380,Fallout: New Vegas,0,0.0
76561198056741844,76561198056741844,201870,Assassin's Creed Revelations,0,0.0
76561198056741844,76561198056741844,50300,Spec Ops: The Line,175,0.0
76561198056741844,76561198056741844,104900,ORION: Prelude,14,0.0
76561198056741844,76561198056741844,202750,Alan Wake's American Nightmare,256,0.0
76561198056741844,76561198056741844,7670,BioShock,0,0.0
76561198056741844,76561198056741844,409710,BioShock Remastered,0,0.0
76561198056741844,76561198056741844,7660,X-COM: Apocalypse,0,0.0
76561198056741844,76561198056741844,7770,X-COM: Enforcer,0,0.0
76561198056741844,76561198056741844,7650,X-COM: Terror from the Deep,0,0.0
76561198056741844,76561198056741844,200260,Batman: Arkham City GOTY,2015,0.0
76561198056741844,76561198056741844,108800,Crysis 2 Maximum Edition,367,0.0
76561198056741844,76561198056741844,35140,Batman: Arkham Asylum GOTY Edition,58,0.0
76561198056741844,76561198056741844,49520,Borderlands 2,12309,0.0
76561198056741844,76561198056741844,730,Counter-Strike: Global Offensive,37986,1420.0
76561198056741844,76561198056741844,203140,Hitman: Absolution,1104,0.0
76561198056741844,76561198056741844,219150,Hotline Miami,0,0.0
76561198056741844,76561198056741844,205100,Dishonored,0,0.0
76561198056741844,76561198056741844,200510,XCOM: Enemy Unknown,2560,0.0
76561198056741844,76561198056741844,205790,Dota 2 Test,0,0.0
76561198056741844,76561198056741844,218680,Scribblenauts Unlimited,0,0.0
76561198056741844,76561198056741844,211400,Deadlight,264,0.0
76561198056741844,76561198056741844,55230,Saints Row: The Third,234,0.0
76561198056741844,76561198056741844,208480,Assassin's Creed® III,0,0.0
76561198056741844,76561198056741844,204100,Max Payne 3,196,0.0
76561198056741844,76561198056741844,226700,Infestation: Survivor Stories Classic,30425,0.0
76561198056741844,76561198056741844,49540,Aliens: Colonial Marines,1,0.0
76561198056741844,76561198056741844,223850,3DMark,2,0.0
76561198056741844,76561198056741844,57690,Tropico 4,599,0.0
76561198056741844,76561198056741844,113400,APB Reloaded,56968,0.0
76561198056741844,76561198056741844,213650,Dwarfs F2P,87,0.0
76561198056741844,76561198056741844,230410,Warframe,12231,0.0
76561198056741844,76561198056741844,234310,March of War,50,0.0
76561198056741844,76561198056741844,236390,War Thunder,38047,1.0
76561198056741844,76561198056741844,243870,Tom Clancy's Ghost Recon Phantoms - NA,2945,0.0
76561198056741844,76561198056741844,107400,Arma 2: Free,353,0.0
76561198056741844,76561198056741844,209870,Blacklight: Retribution,11116,0.0
76561198056741844,76561198056741844,224260,No More Room in Hell,3356,0.0
76561198056741844,76561198056741844,34870,Sniper Ghost Warrior 2,1,0.0
76561198056741844,76561198056741844,227100,Sniper Elite: Nazi Zombie Army,0,0.0
76561198056741844,76561198056741844,232010,Euro Truck Simulator,0,0.0
76561198056741844,76561198056741844,8870,BioShock Infinite,67,0.0
76561198056741844,76561198056741844,44350,GRID 2,134,0.0
76561198056741844,76561198056741844,216250,Dead Island Riptide,3092,0.0
76561198056741844,76561198056741844,48220,Might & Magic: Heroes VI,308,0.0
76561198056741844,76561198056741844,65930,The Bureau: XCOM Declassified,354,0.0
76561198056741844,76561198056741844,238210,System Shock 2,0,0.0
76561198056741844,76561198056741844,72850,The Elder Scrolls V: Skyrim,0,0.0
76561198056741844,76561198056741844,224420,Afterfall InSanity Extended Edition,16,0.0
76561198056741844,76561198056741844,242760,The Forest,837,0.0
76561198056741844,76561198056741844,242860,Verdun,16,0.0
76561198056741844,76561198056741844,233250,Planetary Annihilation,0,0.0
76561198056741844,76561198056741844,1250,Killing Floor,2588,0.0
76561198056741844,76561198056741844,35420,Killing Floor Mod: Defence Alliance 2,0,0.0
76561198056741844,76561198056741844,231430,Company of Heroes 2,15840,660.0
76561198056741844,76561198056741844,237110,Mortal Kombat Komplete Edition,78,0.0
76561198056741844,76561198056741844,218620,PAYDAY 2,11858,0.0
76561198056741844,76561198056741844,47790,Medal of Honor(TM) Single Player,186,0.0
76561198056741844,76561198056741844,47830,Medal of Honor(TM) Multiplayer,0,0.0
76561198056741844,76561198056741844,235600,Tom Clancy's Splinter Cell Blacklist,0,0.0
76561198056741844,76561198056741844,209000,Batman™: Arkham Origins,182,0.0
76561198056741844,76561198056741844,206420,Saints Row IV,3079,0.0
76561198056741844,76561198056741844,96300,Ravaged Zombie Apocalypse,202,0.0
76561198056741844,76561198056741844,4570,"Warhammer 40,000: Dawn of War - Game of the Year Edition",0,0.0
76561198056741844,76561198056741844,4580,"Warhammer 40,000: Dawn of War – Dark Crusade",0,0.0
76561198056741844,76561198056741844,9310,"Warhammer 40,000: Dawn of War – Winter Assault",0,0.0
76561198056741844,76561198056741844,9450,"Warhammer 40,000: Dawn of War – Soulstorm",195,0.0
76561198056741844,76561198056741844,252490,Rust,105,0.0
76561198056741844,76561198056741844,214950,Total War: ROME II - Emperor Edition,193,0.0
76561198056741844,76561198056741844,236510,Takedown: Red Sabre,133,0.0
76561198056741844,76561198056741844,107410,Arma 3,21481,0.0
76561198056741844,76561198056741844,241540,State of Decay,541,0.0
76561198056741844,76561198056741844,8850,BioShock 2,0,0.0
76561198056741844,76561198056741844,409720,BioShock 2 Remastered,0,0.0
76561198056741844,76561198056741844,242050,Assassin's Creed IV Black Flag,5,0.0
76561198056741844,76561198056741844,233130,Shadow Warrior,0,0.0
76561198056741844,76561198056741844,255520,Viscera Cleanup Detail: Shadow Warrior,0,0.0
76561198056741844,76561198056741844,250400,How to Survive,1071,0.0
76561198056741844,76561198056741844,247910,Sniper Elite: Nazi Zombie Army 2,0,0.0
76561198056741844,76561198056741844,242700,Injustice: Gods Among Us Ultimate Edition,22,0.0
76561198056741844,76561198056741844,209160,Call of Duty: Ghosts,480,0.0
76561198056741844,76561198056741844,209170,Call of Duty: Ghosts - Multiplayer,2379,0.0
76561198056741844,76561198056741844,266130,Breach & Clear,31,0.0
76561198056741844,76561198056741844,91330,Iron Front : Liberation 1944,26,0.0
76561198056741844,76561198056741844,221100,DayZ,242,0.0
76561198056741844,76561198056741844,270550,Yet Another Zombie Defense,0,0.0
76561198056741844,76561198056741844,8930,Sid Meier's Civilization V,5659,0.0
76561198056741844,76561198056741844,550,Left 4 Dead 2,562,0.0
76561198056741844,76561198056741844,223530,Left 4 Dead 2 Beta,0,0.0
76561198056741844,76561198056741844,271290,HAWKEN,126,0.0
76561198056741844,76561198056741844,247730,Nether,1355,0.0
76561198056741844,76561198056741844,244450,Men of War: Assault Squad 2,7284,0.0
76561198056741844,76561198056741844,222880,Insurgency,1002,0.0
76561198056741844,76561198056741844,277590,Assassin's Creed Freedom Cry,0,0.0
76561198056741844,76561198056741844,43160,Metro: Last Light,13,0.0
76561198056741844,76561198056741844,287700,METAL GEAR SOLID V: THE PHANTOM PAIN,6215,0.0
76561198056741844,76561198056741844,291010,The Hat Man: Shadow Ward,0,0.0
76561198056741844,76561198056741844,201810,Wolfenstein: The New Order,162,0.0
76561198056741844,76561198056741844,295110,H1Z1: Just Survive,1162,0.0
76561198056741844,76561198056741844,362300,H1Z1: Just Survive Test Server,0,0.0
76561198056741844,76561198056741844,433850,H1Z1: King of the Kill,2420,0.0
76561198056741844,76561198056741844,439700,H1Z1: King of the Kill Test Server,0,0.0
76561198056741844,76561198056741844,222900,Dead Island: Epidemic,241,0.0
76561198056741844,76561198056741844,35450,Rising Storm/Red Orchestra 2 Multiplayer,639,0.0
76561198056741844,76561198056741844,236830,Red Orchestra 2: Heroes of Stalingrad - Single Player,0,0.0
76561198056741844,76561198056741844,299740,Miscreated,92,0.0
76561198056741844,76561198056741844,286690,Metro 2033 Redux,6,0.0
76561198056741844,76561198056741844,287390,Metro: Last Light Redux,827,0.0
76561198056741844,76561198056741844,301640,Zombie Army Trilogy,81,0.0
76561198056741844,76561198056741844,15620,"Warhammer® 40,000™: Dawn of War® II",314,0.0
76561198056741844,76561198056741844,20570,"Warhammer® 40,000™: Dawn of War® II - Chaos Rising™",0,0.0
76561198056741844,76561198056741844,56400,"Warhammer® 40,000™: Dawn of War® II – Retribution™",45,0.0
76561198056741844,76561198056741844,65790,Arma: Cold War Assault,0,0.0
76561198056741844,76561198056741844,302670,Call to Arms,19,0.0
76561198056741844,76561198056741844,238090,Sniper Elite 3,127,0.0
76561198056741844,76561198056741844,58610,Wargame: European Escalation,0,0.0
76561198056741844,76561198056741844,222750,Wargame: AirLand Battle,0,0.0
76561198056741844,76561198056741844,251060,Wargame: Red Dragon,642,0.0
76561198056741844,76561198056741844,8600,RACE 07,0,0.0
76561198056741844,76561198056741844,8660,GTR Evolution,0,0.0
76561198056741844,76561198056741844,211500,RaceRoom Racing Experience ,7,0.0
76561198056741844,76561198056741844,63380,Sniper Elite V2,240,0.0
76561198056741844,76561198056741844,256190,Enemy Front,2,0.0
76561198056741844,76561198056741844,9480,Saints Row 2,0,0.0
76561198056741844,76561198056741844,310380,Fractured Space,0,0.0
76561198056741844,76561198056741844,240760,Wasteland 2,27,0.0
76561198056741844,76561198056741844,259130,Wasteland 1 - The Original Classic,0,0.0
76561198056741844,76561198056741844,404730,Wasteland 2: Director's Cut,0,0.0
76561198056741844,76561198056741844,311340,METAL GEAR SOLID V: GROUND ZEROES,258,0.0
76561198056741844,76561198056741844,311860,Data Hacker: Initiation,0,0.0
76561198056741844,76561198056741844,3130,Men of War: Red Tide,29,0.0
76561198056741844,76561198056741844,7830,Men of War,0,0.0
76561198056741844,76561198056741844,11480,Soldiers: Heroes of World War II,0,0.0
76561198056741844,76561198056741844,46290,Theatre of War,0,0.0
76561198056741844,76561198056741844,46340,Theatre of War 2: Africa 1943,0,0.0
76561198056741844,76561198056741844,46360,Theatre of War 2: Kursk 1943 ,0,0.0
76561198056741844,76561198056741844,64000,Men of War: Assault Squad,0,0.0
76561198056741844,76561198056741844,204860,Men of War: Condemned Heroes,0,0.0
76561198056741844,76561198056741844,289300,Faces of War,0,0.0
76561198056741844,76561198056741844,227940,Heroes & Generals,7425,0.0
76561198056741844,76561198056741844,318020,Act of Aggression,387,0.0
76561198056741844,76561198056741844,265550,Dead Rising 3,0,0.0
76561198056741844,76561198056741844,322910,"Warhammer 40,000: Regicide",92,0.0
76561198056741844,76561198056741844,302510,Ryse: Son of Rome,43,0.0
76561198056741844,76561198056741844,239140,Dying Light,1121,0.0
76561198056741844,76561198056741844,307690,Sleeping Dogs: Definitive Edition,11,0.0
76561198056741844,76561198056741844,329000,Data Hacker: Corruption,0,0.0
76561198056741844,76561198056741844,274940,Depth,65,0.0
76561198056741844,76561198056741844,331790,Data Hacker: Reboot,0,0.0
76561198056741844,76561198056741844,298110,Far Cry 4,4111,0.0
76561198056741844,76561198056741844,333930,Dirty Bomb,0,0.0
76561198056741844,76561198056741844,334040,Down To One,0,0.0
76561198056741844,76561198056741844,340650,Elements: Soul of Fire,0,0.0
76561198056741844,76561198056741844,301910,Saints Row: Gat out of Hell,0,0.0
76561198056741844,76561198056741844,325610,Total War: ATTILA,288,0.0
76561198056741844,76561198056741844,349700,Aftermath,0,0.0
76561198056741844,76561198056741844,287290,Resident Evil Revelations 2 / Biohazard Revelations 2,722,0.0
76561198056741844,76561198056741844,311560,Assassin's Creed Rogue,29,0.0
76561198056741844,76561198056741844,271590,Grand Theft Auto V,12840,0.0
76561198056741844,76561198056741844,360170,How to Survive 2,0,0.0
76561198056741844,76561198056741844,232090,Killing Floor 2,1654,0.0
76561198056741844,76561198056741844,232150,Killing Floor 2 - SDK,0,0.0
76561198056741844,76561198056741844,346680,Black Mesa Dedicated Server,0,0.0
76561198056741844,76561198056741844,362890,Black Mesa,0,0.0
76561198056741844,76561198056741844,290790,Grey Goo,110,0.0
76561198056741844,76561198056741844,381210,Dead by Daylight,3214,2219.0
76561198056741844,76561198056741844,385070,Atonement: Scourge of Time,0,0.0
76561198056741844,76561198056741844,390670,Steel Ocean,22,0.0
76561198056741844,76561198056741844,391460,WARMODE,86,0.0
76561198056741844,76561198056741844,234140,Mad Max,2010,0.0
76561198056741844,76561198056741844,394360,Hearts of Iron IV,0,0.0
76561198056741844,76561198056741844,235380,Blitzkrieg 3,632,0.0
76561198056741844,76561198056741844,313480,Blitzkrieg Anthology,0,0.0
76561198056741844,76561198056741844,313500,Blitzkrieg 2 Anthology,0,0.0
76561198056741844,76561198056741844,407840,ORION,0,0.0
76561198056741844,76561198056741844,411180,Dota 2 Player Profiles,2,0.0
76561198056741844,76561198056741844,411181,Dota 2 Player Profiles: EG - Suma1L,0,0.0
76561198056741844,76561198056741844,411182,Dota 2 Player Profiles: Na'Vi - XBOCT,0,0.0
76561198056741844,76561198056741844,411183,Dota 2 Player Profiles: Invictus Gaming - Ferrari,0,0.0
76561198056741844,76561198056741844,411184,Dota 2 Player Profiles: MVPHot6 - HEEN,0,0.0
76561198056741844,76561198056741844,411185,Dota 2 Player Profiles: EHome - ROTKE,0,0.0
76561198056741844,76561198056741844,411186,Dota 2 Player Profiles: Cloud9 - NoTail,0,0.0
76561198056741844,76561198056741844,411187,Dota 2 Player Profiles: Complexity - zfreek,0,0.0
76561198056741844,76561198056741844,411188,Dota 2 Player Profiles: Empire - Alohadance,0,0.0
76561198056741844,76561198056741844,411189,Dota 2 Player Profiles: Fnatic - Kecik-Imba,0,0.0
76561198056741844,76561198056741844,411190,Dota 2 Player Profiles: LGD - Xiao8,0,0.0
76561198056741844,76561198056741844,411191,Dota 2 Player Profiles: Newbee - Mu,0,0.0
76561198056741844,76561198056741844,411192,Dota 2 Player Profiles: TeamSecret - S4,0,0.0
76561198056741844,76561198056741844,411193,Dota 2 Player Profiles: Vici - fy,0,0.0
76561198056741844,76561198056741844,411194,Dota 2 Player Profiles: Virtus.Pro - FNG,0,0.0
76561198056741844,76561198056741844,419910,Dota 2 Player Profiles: CDEC's Journey to The Majors,0,0.0
76561198056741844,76561198056741844,420090,Dota 2 Player Profiles: EG Champions of TI5,0,0.0
76561198056741844,76561198056741844,523480,Dota 2 Player Profiles: Vici Gaming Reborn - END,0,0.0
76561198056741844,76561198056741844,523481,Dota 2 Player Profiles: OG - Fly,0,0.0
76561198056741844,76561198056741844,523482,Dota 2 Player Profiles: EHOME - iceiceice,0,0.0
76561198056741844,76561198056741844,523483,Dota 2 Player Profiles: Team Liquid - MATUMBAMAN,0,0.0
76561198056741844,76561198056741844,523484,Dota 2 Player Profiles: LGD - Maybe,0,0.0
76561198056741844,76561198056741844,523485,Dota 2 Player Profiles: MVP Phoenix - QO,0,0.0
76561198056741844,76561198056741844,523486,Dota 2 Player Profiles: Not Playing Dota with Complexity,0,0.0
76561198056741844,76561198056741844,523487,Dota 2 Player Profiles: Not Playing Dota with Dendi,0,0.0
76561198056741844,76561198056741844,523488,Dota 2 Player Profiles: Not Playing Dota With END - VGR,0,0.0
76561198056741844,76561198056741844,523489,Dota 2 Player Profiles: Not Playing Dota With MATUMBAMAN,0,0.0
76561198056741844,76561198056741844,523490,Dota 2 Player Profiles: Not Playing Dota With QO,0,0.0
76561198056741844,76561198056741844,412170,City of Chains,1,0.0
76561198056741844,76561198056741844,208650,Batman™: Arkham Knight,596,0.0
76561198056741844,76561198056741844,243470,Watch_Dogs,948,0.0
76561198056741844,76561198056741844,423710,Invasion: Brain Craving,0,0.0
76561198056741844,76561198056741844,359550,Tom Clancy's Rainbow Six Siege,35779,244.0
76561198056741844,76561198056741844,268500,XCOM 2,4738,0.0
76561198056741844,76561198056741844,437220,The Culling,318,0.0
76561198056741844,76561198056741844,444560,Agent Origins: Escape,10,0.0
76561198056741844,76561198056741844,448640,Elements II: Hearts of Light,0,0.0
76561198056741844,76561198056741844,364360,Total War: WARHAMMER,2050,0.0
76561198056741844,76561198056741844,457820,Outrage,0,0.0
76561198056741844,76561198056741844,467000,Insincere,0,0.0
76561198056741844,76561198056741844,234630,Project CARS,141,0.0
76561198056741844,76561198056741844,473470,Purgatory,0,0.0
76561198056741844,76561198056741844,273350,Evolve Stage 2,32,0.0
76561198030567998,76561198030567998,70,Half-Life,21,0.0
76561198030567998,76561198030567998,240,Counter-Strike: Source,1169,0.0
76561198030567998,76561198030567998,320,Half-Life 2: Deathmatch,0,0.0
76561198030567998,76561198030567998,340,Half-Life 2: Lost Coast,0,0.0
76561198030567998,76561198030567998,360,Half-Life Deathmatch: Source,0,0.0
76561198030567998,76561198030567998,380,Half-Life 2: Episode One,1,0.0
76561198030567998,76561198030567998,4000,Garry's Mod,44607,1150.0
76561198030567998,76561198030567998,220,Half-Life 2,54,0.0
76561198030567998,76561198030567998,420,Half-Life 2: Episode Two,0,0.0
76561198030567998,76561198030567998,12110,Grand Theft Auto: Vice City,1204,0.0
76561198030567998,76561198030567998,12240,Grand Theft Auto: Vice City,0,0.0
76561198030567998,76561198030567998,12120,Grand Theft Auto: San Andreas,25740,0.0
76561198030567998,76561198030567998,12250,Grand Theft Auto: San Andreas,0,0.0
76561198030567998,76561198030567998,12130,Manhunt,836,0.0
76561198030567998,76561198030567998,12140,Max Payne,552,0.0
76561198030567998,76561198030567998,12150,Max Payne 2: The Fall of Max Payne,1095,0.0
76561198030567998,76561198030567998,12900,Audiosurf,2056,0.0
76561198030567998,76561198030567998,19900,Far Cry 2,27,0.0
76561198030567998,76561198030567998,12200,Bully: Scholarship Edition,332,0.0
76561198030567998,76561198030567998,10090,Call of Duty: World at War,787,0.0
76561198030567998,76561198030567998,9480,Saints Row 2,540,0.0
76561198030567998,76561198030567998,1250,Killing Floor,30,0.0
76561198030567998,76561198030567998,35420,Killing Floor Mod: Defence Alliance 2,0,0.0
76561198030567998,76561198030567998,6060,STAR WARS™ Battlefront™ II,4709,0.0
76561198030567998,76561198030567998,6000,STAR WARS™ Republic Commando,278,0.0
76561198030567998,76561198030567998,32370,STAR WARS™: Knights of the Old Republic™,3781,0.0
76561198030567998,76561198030567998,6030,STAR WARS™ Jedi Knight II: Jedi Outcast™,460,0.0
76561198030567998,76561198030567998,6020,STAR WARS™ Jedi Knight: Jedi Academy™,1884,0.0
76561198030567998,76561198030567998,32440,LEGO® Star Wars™: The Complete Saga,1097,0.0
76561198030567998,76561198030567998,550,Left 4 Dead 2,50379,0.0
76561198030567998,76561198030567998,223530,Left 4 Dead 2 Beta,0,0.0
76561198030567998,76561198030567998,32430,STAR WARS™: The Force Unleashed™ Ultimate Sith Edition,2748,0.0
76561198030567998,76561198030567998,50130,Mafia II,64541,0.0
76561198030567998,76561198030567998,48800,Ship Simulator Extremes,690,0.0
76561198030567998,76561198030567998,57300,Amnesia: The Dark Descent,1204,0.0
76561198030567998,76561198030567998,22380,Fallout: New Vegas,6409,0.0
76561198030567998,76561198030567998,42700,Call of Duty: Black Ops,994,0.0
76561198030567998,76561198030567998,42710,Call of Duty: Black Ops - Multiplayer,2,0.0
76561198030567998,76561198030567998,32500,STAR WARS™: The Force Unleashed™ II,409,0.0
76561198030567998,76561198030567998,12210,Grand Theft Auto IV,53084,0.0
76561198030567998,76561198030567998,12220,Grand Theft Auto: Episodes from Liberty City,77345,0.0
76561198030567998,76561198030567998,620,Portal 2,0,0.0
76561198030567998,76561198030567998,72850,The Elder Scrolls V: Skyrim,71,0.0
76561198030567998,76561198030567998,204100,Max Payne 3,1832,0.0
