user_id,user_url,sentiment_analysis
76561198062396491,http://steamcommunity.com/profiles/76561198062396491,2
Alphix1,http://steamcommunity.com/id/Alphix1,2
76561198038192707,http://steamcommunity.com/profiles/76561198038192707,2
76561198082160445,http://steamcommunity.com/profiles/76561198082160445,2
76561198052744170,http://steamcommunity.com/profiles/76561198052744170,2
Tiago_Henrique,http://steamcommunity.com/id/Tiago_Henrique,2
Aluriana,http://steamcommunity.com/id/Aluriana,2
76561198154725934,http://steamcommunity.com/profiles/76561198154725934,2
76561198060713420,http://steamcommunity.com/profiles/76561198060713420,2
Reggit,http://steamcommunity.com/id/Reggit,2
76561197970989261,http://steamcommunity.com/profiles/76561197970989261,2
76561198093242240,http://steamcommunity.com/profiles/76561198093242240,2
76561198087570173,http://steamcommunity.com/profiles/76561198087570173,2
76561198050874222,http://steamcommunity.com/profiles/76561198050874222,2
FUCKINGkike,http://steamcommunity.com/id/FUCKINGkike,2
averageperson,http://steamcommunity.com/id/averageperson,2
BaaBaaCowSheep,http://steamcommunity.com/id/BaaBaaCowSheep,2
76561198072207162,http://steamcommunity.com/profiles/76561198072207162,2
76561198081009511,http://steamcommunity.com/profiles/76561198081009511,0
76561198126054808,http://steamcommunity.com/profiles/76561198126054808,0
My3DS,http://steamcommunity.com/id/My3DS,0
AncientArtofDaiSuKi,http://steamcommunity.com/id/AncientArtofDaiSuKi,2
AndoCommando24,http://steamcommunity.com/id/AndoCommando24,2
76561197970539254,http://steamcommunity.com/profiles/76561197970539254,2
lord_andromeda,http://steamcommunity.com/id/lord_andromeda,2
cockblockula,http://steamcommunity.com/id/cockblockula,2
Angelf3s,http://steamcommunity.com/id/Angelf3s,2
AngelicPanda,http://steamcommunity.com/id/AngelicPanda,2
fraybae,http://steamcommunity.com/id/fraybae,2
OscarStone,http://steamcommunity.com/id/OscarStone,2
MonsterImported,http://steamcommunity.com/id/MonsterImported,0
76561198062230377,http://steamcommunity.com/profiles/76561198062230377,2
76561198126495215,http://steamcommunity.com/profiles/76561198126495215,2
swiggins,http://steamcommunity.com/id/swiggins,2
Animax117,http://steamcommunity.com/id/Animax117,2
76561198086146150,http://steamcommunity.com/profiles/76561198086146150,0
ScrubyDubyDoodle,http://steamcommunity.com/id/ScrubyDubyDoodle,2
ohsotoast,http://steamcommunity.com/id/ohsotoast,2
76561198050624870,http://steamcommunity.com/profiles/76561198050624870,2
ManiFoldKinesis,http://steamcommunity.com/id/ManiFoldKinesis,2
76561198078732258,http://steamcommunity.com/profiles/76561198078732258,2
Antecwarrior,http://steamcommunity.com/id/Antecwarrior,2
ihatecoathangers,http://steamcommunity.com/id/ihatecoathangers,2
76561198066363324,http://steamcommunity.com/profiles/76561198066363324,2
sprocketw,http://steamcommunity.com/id/sprocketw,2
76561198094780411,http://steamcommunity.com/profiles/76561198094780411,2
anykylator,http://steamcommunity.com/id/anykylator,2
76561198045212236,http://steamcommunity.com/profiles/76561198045212236,2
157645,http://steamcommunity.com/id/157645,2
76561198078439456,http://steamcommunity.com/profiles/76561198078439456,2
Aperturenc,http://steamcommunity.com/id/Aperturenc,2
76561198069180924,http://steamcommunity.com/profiles/76561198069180924,2
76561198042492496,http://steamcommunity.com/profiles/76561198042492496,0
plasmaluna,http://steamcommunity.com/id/plasmaluna,2
76561198122124339,http://steamcommunity.com/profiles/76561198122124339,2
olivercooli,http://steamcommunity.com/id/olivercooli,2
76561198099851380,http://steamcommunity.com/profiles/76561198099851380,2
76561198080081049,http://steamcommunity.com/profiles/76561198080081049,2
aquasurge7,http://steamcommunity.com/id/aquasurge7,2
cbfguy,http://steamcommunity.com/id/cbfguy,2
KuronishiX,http://steamcommunity.com/id/KuronishiX,0
76561198027233818,http://steamcommunity.com/profiles/76561198027233818,2
4RCH4NG3Ll,http://steamcommunity.com/id/4RCH4NG3Ll,2
archangel147,http://steamcommunity.com/id/archangel147,2
76561198034565104,http://steamcommunity.com/profiles/76561198034565104,2
76561198043925310,http://steamcommunity.com/profiles/76561198043925310,2
76561198107458237,http://steamcommunity.com/profiles/76561198107458237,2
BestGodamnBirdLawyerInTheWorld,http://steamcommunity.com/id/BestGodamnBirdLawyerInTheWorld,0
76561197988814610,http://steamcommunity.com/profiles/76561197988814610,2
95MAY,http://steamcommunity.com/id/95MAY,2
76561198018152628,http://steamcommunity.com/profiles/76561198018152628,2
76561198047183855,http://steamcommunity.com/profiles/76561198047183855,2
76561198084109041,http://steamcommunity.com/profiles/76561198084109041,2
argentinasaurus,http://steamcommunity.com/id/argentinasaurus,2
AriakWolf,http://steamcommunity.com/id/AriakWolf,2
teeethem,http://steamcommunity.com/id/teeethem,2
76561198005820284,http://steamcommunity.com/profiles/76561198005820284,2
76561197989615671,http://steamcommunity.com/profiles/76561197989615671,2
Archanoid,http://steamcommunity.com/id/Archanoid,2
76561197965640732,http://steamcommunity.com/profiles/76561197965640732,2
rotflmaoman,http://steamcommunity.com/id/rotflmaoman,2
NoOneYouLike,http://steamcommunity.com/id/NoOneYouLike,2
Arimitage_Shanks,http://steamcommunity.com/id/Arimitage_Shanks,2
76561197960288186,http://steamcommunity.com/profiles/76561197960288186,2
arril,http://steamcommunity.com/id/arril,2
Liron-S,http://steamcommunity.com/id/Liron-S,2
Gypsyisgayfuk,http://steamcommunity.com/id/Gypsyisgayfuk,2
76561198084889581,http://steamcommunity.com/profiles/76561198084889581,2
76561198041366429,http://steamcommunity.com/profiles/76561198041366429,2
El_Vonzo,http://steamcommunity.com/id/El_Vonzo,0
viceflin,http://steamcommunity.com/id/viceflin,2
As0asZePikachu,http://steamcommunity.com/id/As0asZePikachu,2
76561198061650490,http://steamcommunity.com/profiles/76561198061650490,2
TwilightAshSparkle,http://steamcommunity.com/id/TwilightAshSparkle,2
2571,http://steamcommunity.com/id/2571,2
ghillieboy,http://steamcommunity.com/id/ghillieboy,2
76561198067738015,http://steamcommunity.com/profiles/76561198067738015,2
NiceAhTNT,http://steamcommunity.com/id/NiceAhTNT,2
asteroidjoe,http://steamcommunity.com/id/asteroidjoe,2
76561198073144122,http://steamcommunity.com/profiles/76561198073144122,2
astynaxe,http://steamcommunity.com/id/astynaxe,2
megamilkfurry,http://steamcommunity.com/id/megamilkfurry,2
76561198057583546,http://steamcommunity.com/profiles/76561198057583546,2
Atomic1244,http://steamcommunity.com/id/Atomic1244,2
76561198065013217,http://steamcommunity.com/profiles/76561198065013217,2
aubey-is-love-aubey-is-life,http://steamcommunity.com/id/aubey-is-love-aubey-is-life,2
Auditore70,http://steamcommunity.com/id/Auditore70,2
76561198053797376,http://steamcommunity.com/profiles/76561198053797376,2
ThePratama190,http://steamcommunity.com/id/ThePratama190,2
76561197972911511,http://steamcommunity.com/profiles/76561197972911511,2
AUSGrizzly,http://steamcommunity.com/id/AUSGrizzly,0
hanbollo,http://steamcommunity.com/id/hanbollo,0
76561197983254661,http://steamcommunity.com/profiles/76561197983254661,0
76561197983254661,http://steamcommunity.com/profiles/76561197983254661,0
76561198038695064,http://steamcommunity.com/profiles/76561198038695064,2
76561198028298667,http://steamcommunity.com/profiles/76561198028298667,2
AussieSerpine,http://steamcommunity.com/id/AussieSerpine,2
76561198009000573,http://steamcommunity.com/profiles/76561198009000573,0
australiansenior,http://steamcommunity.com/id/australiansenior,2
17101710,http://steamcommunity.com/id/17101710,2
76561198089200630,http://steamcommunity.com/profiles/76561198089200630,0
Kuledude28,http://steamcommunity.com/id/Kuledude28,2
av28,http://steamcommunity.com/id/av28,2
YoureAllTrash,http://steamcommunity.com/id/YoureAllTrash,0
virtueavatar,http://steamcommunity.com/id/virtueavatar,2
Owlybastard,http://steamcommunity.com/id/Owlybastard,2
76561198091863460,http://steamcommunity.com/profiles/76561198091863460,2
76561198050868578,http://steamcommunity.com/profiles/76561198050868578,0
heywhydidyoulookup,http://steamcommunity.com/id/heywhydidyoulookup,2
AWildWightAppeared,http://steamcommunity.com/id/AWildWightAppeared,2
76561198073607074,http://steamcommunity.com/profiles/76561198073607074,2
AxeOfChaos,http://steamcommunity.com/id/AxeOfChaos,2
76561197970476149,http://steamcommunity.com/profiles/76561197970476149,2
ShiftaY,http://steamcommunity.com/id/ShiftaY,2
ay65,http://steamcommunity.com/id/ay65,2
ayanpruggerBR,http://steamcommunity.com/id/ayanpruggerBR,2
Avrixs,http://steamcommunity.com/id/Avrixs,2
76561198071337828,http://steamcommunity.com/profiles/76561198071337828,2
Lnwza69,http://steamcommunity.com/id/Lnwza69,2
azives,http://steamcommunity.com/id/azives,2
commandochou,http://steamcommunity.com/id/commandochou,2
Azorex,http://steamcommunity.com/id/Azorex,2
76561197996426598,http://steamcommunity.com/profiles/76561197996426598,2
15511551,http://steamcommunity.com/id/15511551,2
76561198076484277,http://steamcommunity.com/profiles/76561198076484277,2
76561198022736341,http://steamcommunity.com/profiles/76561198022736341,2
AzzX,http://steamcommunity.com/id/AzzX,2
A_Drunk_Chicken,http://steamcommunity.com/id/A_Drunk_Chicken,2
76561198066845155,http://steamcommunity.com/profiles/76561198066845155,2
76561198081631721,http://steamcommunity.com/profiles/76561198081631721,2
alyboxie,http://steamcommunity.com/id/alyboxie,2
76561198085151512,http://steamcommunity.com/profiles/76561198085151512,2
76561198064135570,http://steamcommunity.com/profiles/76561198064135570,2
76561198036740385,http://steamcommunity.com/profiles/76561198036740385,2
1800-Ricohut,http://steamcommunity.com/id/1800-Ricohut,2
76561198056942792,http://steamcommunity.com/profiles/76561198056942792,2
AciidxWarrior,http://steamcommunity.com/id/AciidxWarrior,2
76561198098113275,http://steamcommunity.com/profiles/76561198098113275,2
TheGarageMan,http://steamcommunity.com/id/TheGarageMan,2
backlash2004,http://steamcommunity.com/id/backlash2004,0
thatdamnplayer,http://steamcommunity.com/id/thatdamnplayer,2
76561198039957089,http://steamcommunity.com/profiles/76561198039957089,2
spiritofsoup,http://steamcommunity.com/id/spiritofsoup,2
76561197973196808,http://steamcommunity.com/profiles/76561197973196808,2
BADDDDGER,http://steamcommunity.com/id/BADDDDGER,2
BagGoneWrongGoneSexual,http://steamcommunity.com/id/BagGoneWrongGoneSexual,2
76561198081332337,http://steamcommunity.com/profiles/76561198081332337,2
76561198055911628,http://steamcommunity.com/profiles/76561198055911628,2
ballig,http://steamcommunity.com/id/ballig,0
FatalJester3,http://steamcommunity.com/id/FatalJester3,2
81447,http://steamcommunity.com/id/81447,2
darainthebanana,http://steamcommunity.com/id/darainthebanana,2
lone_cow,http://steamcommunity.com/id/lone_cow,2
BananaCar,http://steamcommunity.com/id/BananaCar,2
BananaCar,http://steamcommunity.com/id/BananaCar,2
BananaChips,http://steamcommunity.com/id/BananaChips,2
76561198011303077,http://steamcommunity.com/profiles/76561198011303077,0
76561198034784208,http://steamcommunity.com/profiles/76561198034784208,2
Banditx0r,http://steamcommunity.com/id/Banditx0r,2
Whyunofag,http://steamcommunity.com/id/Whyunofag,2
banjo123,http://steamcommunity.com/id/banjo123,2
KelvinTradingCockCompany,http://steamcommunity.com/id/KelvinTradingCockCompany,2
76561198041862806,http://steamcommunity.com/profiles/76561198041862806,2
Barbozabrasil,http://steamcommunity.com/id/Barbozabrasil,2
synkchronization,http://steamcommunity.com/id/synkchronization,0
76561198068976644,http://steamcommunity.com/profiles/76561198068976644,2
76561198053887236,http://steamcommunity.com/profiles/76561198053887236,2
76561198040660567,http://steamcommunity.com/profiles/76561198040660567,2
Snifflez,http://steamcommunity.com/id/Snifflez,2
fui312,http://steamcommunity.com/id/fui312,2
76561198280439853,http://steamcommunity.com/profiles/76561198280439853,2
76561198033873460,http://steamcommunity.com/profiles/76561198033873460,2
batmancomp,http://steamcommunity.com/id/batmancomp,2
45685748567857,http://steamcommunity.com/id/45685748567857,2
Batman4040,http://steamcommunity.com/id/Batman4040,2
76561198071052616,http://steamcommunity.com/profiles/76561198071052616,2
76561198069160320,http://steamcommunity.com/profiles/76561198069160320,2
WhenWeWereYoungggg,http://steamcommunity.com/id/WhenWeWereYoungggg,2
76561198036037520,http://steamcommunity.com/profiles/76561198036037520,2
76561198056570401,http://steamcommunity.com/profiles/76561198056570401,2
76561198123465149,http://steamcommunity.com/profiles/76561198123465149,2
76561198076076634,http://steamcommunity.com/profiles/76561198076076634,2
76561198061650250,http://steamcommunity.com/profiles/76561198061650250,0
76561198009053218,http://steamcommunity.com/profiles/76561198009053218,2
Zamyzam,http://steamcommunity.com/id/Zamyzam,2
BB_CORN,http://steamcommunity.com/id/BB_CORN,2
GoodOldJacob,http://steamcommunity.com/id/GoodOldJacob,2
YourOwnMax,http://steamcommunity.com/id/YourOwnMax,2
swaggggggg,http://steamcommunity.com/id/swaggggggg,2
76561198057926017,http://steamcommunity.com/profiles/76561198057926017,2
76561198061011055,http://steamcommunity.com/profiles/76561198061011055,0
BearMuffins,http://steamcommunity.com/id/BearMuffins,2
76561198082939654,http://steamcommunity.com/profiles/76561198082939654,2
nickluvsbacon,http://steamcommunity.com/id/nickluvsbacon,2
76561198086039782,http://steamcommunity.com/profiles/76561198086039782,2
76561198080354888,http://steamcommunity.com/profiles/76561198080354888,2
76561198083213265,http://steamcommunity.com/profiles/76561198083213265,2
76561197968887720,http://steamcommunity.com/profiles/76561197968887720,2
beepsiren,http://steamcommunity.com/id/beepsiren,2
bieel123,http://steamcommunity.com/id/bieel123,2
volcanopyre,http://steamcommunity.com/id/volcanopyre,2
76561198083247739,http://steamcommunity.com/profiles/76561198083247739,2
Bellator1206,http://steamcommunity.com/id/Bellator1206,2
shotmum,http://steamcommunity.com/id/shotmum,2
iamericcartman,http://steamcommunity.com/id/iamericcartman,2
76561198046863149,http://steamcommunity.com/profiles/76561198046863149,2
76561198047421467,http://steamcommunity.com/profiles/76561198047421467,2
benji2d,http://steamcommunity.com/id/benji2d,2
infinityhz,http://steamcommunity.com/id/infinityhz,2
BennanaBen,http://steamcommunity.com/id/BennanaBen,2
76561198043775789,http://steamcommunity.com/profiles/76561198043775789,2
bennytrev,http://steamcommunity.com/id/bennytrev,2
76561198073039037,http://steamcommunity.com/profiles/76561198073039037,2
76561198021147247,http://steamcommunity.com/profiles/76561198021147247,2
76561198091913914,http://steamcommunity.com/profiles/76561198091913914,2
Wing_IKU,http://steamcommunity.com/id/Wing_IKU,2
BerserkDragon,http://steamcommunity.com/id/BerserkDragon,2
76561198025912095,http://steamcommunity.com/profiles/76561198025912095,2
76561198013922033,http://steamcommunity.com/profiles/76561198013922033,2
76561198041964530,http://steamcommunity.com/profiles/76561198041964530,2
76561198095674132,http://steamcommunity.com/profiles/76561198095674132,2
76561198045540232,http://steamcommunity.com/profiles/76561198045540232,2
76561198045174821,http://steamcommunity.com/profiles/76561198045174821,2
76561198083484293,http://steamcommunity.com/profiles/76561198083484293,2
Biatchplz,http://steamcommunity.com/id/Biatchplz,2
76561198106923993,http://steamcommunity.com/profiles/76561198106923993,2
biendeo,http://steamcommunity.com/id/biendeo,2
TTDrak,http://steamcommunity.com/id/TTDrak,2
bigfoot57,http://steamcommunity.com/id/bigfoot57,2
Jeff_is_Back,http://steamcommunity.com/id/Jeff_is_Back,2
76561198079330474,http://steamcommunity.com/profiles/76561198079330474,2
cakeandstuff,http://steamcommunity.com/id/cakeandstuff,2
PSLOVER9,http://steamcommunity.com/id/PSLOVER9,2
76561198069400532,http://steamcommunity.com/profiles/76561198069400532,2
76561198046020863,http://steamcommunity.com/profiles/76561198046020863,2
76561198042250524,http://steamcommunity.com/profiles/76561198042250524,2
williamborowiak,http://steamcommunity.com/id/williamborowiak,2
76561198056935561,http://steamcommunity.com/profiles/76561198056935561,2
76561198067894752,http://steamcommunity.com/profiles/76561198067894752,2
76561198067894752,http://steamcommunity.com/profiles/76561198067894752,2
frosty0wnz6,http://steamcommunity.com/id/frosty0wnz6,2
mossizaza2611,http://steamcommunity.com/id/mossizaza2611,2
76561198006560154,http://steamcommunity.com/profiles/76561198006560154,2
76561198065730591,http://steamcommunity.com/profiles/76561198065730591,2
Bird_Of_PrAy,http://steamcommunity.com/id/Bird_Of_PrAy,2
birdsrule,http://steamcommunity.com/id/birdsrule,2
Russia-,http://steamcommunity.com/id/Russia-,2
Priv4tejeej,http://steamcommunity.com/id/Priv4tejeej,2
76561198065439231,http://steamcommunity.com/profiles/76561198065439231,2
Joshualynes,http://steamcommunity.com/id/Joshualynes,2
76561198067170839,http://steamcommunity.com/profiles/76561198067170839,2
manuelflynn,http://steamcommunity.com/id/manuelflynn,2
76561198104126159,http://steamcommunity.com/profiles/76561198104126159,2
Mizuotoshi,http://steamcommunity.com/id/Mizuotoshi,2
76561198078833521,http://steamcommunity.com/profiles/76561198078833521,2
BJEXHOOP,http://steamcommunity.com/id/BJEXHOOP,2
76561198024889385,http://steamcommunity.com/profiles/76561198024889385,2
bl00dlock,http://steamcommunity.com/id/bl00dlock,2
BlackTheKing,http://steamcommunity.com/id/BlackTheKing,2
76561198065603460,http://steamcommunity.com/profiles/76561198065603460,2
76561198091133921,http://steamcommunity.com/profiles/76561198091133921,2
noonzy,http://steamcommunity.com/id/noonzy,2
friendlyBlackm,http://steamcommunity.com/id/friendlyBlackm,2
BlackadderV,http://steamcommunity.com/id/BlackadderV,2
BlackadderV,http://steamcommunity.com/id/BlackadderV,2
76561198007317042,http://steamcommunity.com/profiles/76561198007317042,2
76561198062271952,http://steamcommunity.com/profiles/76561198062271952,2
BlackBird252L,http://steamcommunity.com/id/BlackBird252L,2
BlackFangAU,http://steamcommunity.com/id/BlackFangAU,2
76561198058156706,http://steamcommunity.com/profiles/76561198058156706,2
76561198096496816,http://steamcommunity.com/profiles/76561198096496816,2
76561198070943489,http://steamcommunity.com/profiles/76561198070943489,2
Kevin_F,http://steamcommunity.com/id/Kevin_F,2
76561198092776352,http://steamcommunity.com/profiles/76561198092776352,2
76561198082591639,http://steamcommunity.com/profiles/76561198082591639,2
VilePurple,http://steamcommunity.com/id/VilePurple,2
wcLorent,http://steamcommunity.com/id/wcLorent,2
wallopin-websnappers,http://steamcommunity.com/id/wallopin-websnappers,2
76561198078072214,http://steamcommunity.com/profiles/76561198078072214,2
godblazeyou,http://steamcommunity.com/id/godblazeyou,2
76561198071482754,http://steamcommunity.com/profiles/76561198071482754,2
76561198084051373,http://steamcommunity.com/profiles/76561198084051373,2
76561198180009299,http://steamcommunity.com/profiles/76561198180009299,2
76561198091128519,http://steamcommunity.com/profiles/76561198091128519,2
BleachedBatman,http://steamcommunity.com/id/BleachedBatman,2
76561198068339167,http://steamcommunity.com/profiles/76561198068339167,0
MrRoyalRhino,http://steamcommunity.com/id/MrRoyalRhino,2
76561198082494813,http://steamcommunity.com/profiles/76561198082494813,2
BlindR3alm,http://steamcommunity.com/id/BlindR3alm,2
ooblinkoo,http://steamcommunity.com/id/ooblinkoo,2
BlippX1,http://steamcommunity.com/id/BlippX1,2
76561198066905830,http://steamcommunity.com/profiles/76561198066905830,2
BeyondBlitz,http://steamcommunity.com/id/BeyondBlitz,2
76561198088724903,http://steamcommunity.com/profiles/76561198088724903,2
76561198077518891,http://steamcommunity.com/profiles/76561198077518891,0
Blood_and_Bone,http://steamcommunity.com/id/Blood_and_Bone,2
Bloodknight132,http://steamcommunity.com/id/Bloodknight132,2
empoleous,http://steamcommunity.com/id/empoleous,2
bloodspilla,http://steamcommunity.com/id/bloodspilla,2
bloodtank,http://steamcommunity.com/id/bloodtank,2
bloodyjak,http://steamcommunity.com/id/bloodyjak,2
chargae,http://steamcommunity.com/id/chargae,2
blue76gaming,http://steamcommunity.com/id/blue76gaming,2
BACONNOMNOM,http://steamcommunity.com/id/BACONNOMNOM,0
ClaireBunny,http://steamcommunity.com/id/ClaireBunny,2
sw00dd00d,http://steamcommunity.com/id/sw00dd00d,2
76561198070262563,http://steamcommunity.com/profiles/76561198070262563,2
BlueYuY,http://steamcommunity.com/id/BlueYuY,2
BlueDragonOfficial,http://steamcommunity.com/id/BlueDragonOfficial,2
76561198042163355,http://steamcommunity.com/profiles/76561198042163355,2
BLueKangaRoO,http://steamcommunity.com/id/BLueKangaRoO,2
blupear,http://steamcommunity.com/id/blupear,2
Tayloki,http://steamcommunity.com/id/Tayloki,2
76561198101689269,http://steamcommunity.com/profiles/76561198101689269,2
76561198080194046,http://steamcommunity.com/profiles/76561198080194046,2
Bluewolf279,http://steamcommunity.com/id/Bluewolf279,2
TheOnlyBluey,http://steamcommunity.com/id/TheOnlyBluey,2
TheFakeLeafy,http://steamcommunity.com/id/TheFakeLeafy,2
76561198125535440,http://steamcommunity.com/profiles/76561198125535440,2
BluTak,http://steamcommunity.com/id/BluTak,2
akmale,http://steamcommunity.com/id/akmale,2
DjPhoon,http://steamcommunity.com/id/DjPhoon,2
76561198060068927,http://steamcommunity.com/profiles/76561198060068927,2
boaty7_3_21,http://steamcommunity.com/id/boaty7_3_21,2
mlgfolkie,http://steamcommunity.com/id/mlgfolkie,2
mini_guy1,http://steamcommunity.com/id/mini_guy1,2
kaiqueszan,http://steamcommunity.com/id/kaiqueszan,2
76561198062378132,http://steamcommunity.com/profiles/76561198062378132,2
rooneywatson,http://steamcommunity.com/id/rooneywatson,2
76561198095184401,http://steamcommunity.com/profiles/76561198095184401,2
WhyAreYouGoingOnToMyProfile,http://steamcommunity.com/id/WhyAreYouGoingOnToMyProfile,2
blakey700,http://steamcommunity.com/id/blakey700,0
76561198055117884,http://steamcommunity.com/profiles/76561198055117884,2
76561198051623381,http://steamcommunity.com/profiles/76561198051623381,2
76561198044745022,http://steamcommunity.com/profiles/76561198044745022,2
76561198058495935,http://steamcommunity.com/profiles/76561198058495935,0
KotomiBestCharacter,http://steamcommunity.com/id/KotomiBestCharacter,2
Bogers69,http://steamcommunity.com/id/Bogers69,2
nbohlsen,http://steamcommunity.com/id/nbohlsen,2
GreasyGreg,http://steamcommunity.com/id/GreasyGreg,2
boldboulder,http://steamcommunity.com/id/boldboulder,2
blTaaaa,http://steamcommunity.com/id/blTaaaa,2
76561198047613547,http://steamcommunity.com/profiles/76561198047613547,2
BomberThink,http://steamcommunity.com/id/BomberThink,2
GOFUCKYOURSELFYOULILCUNT,http://steamcommunity.com/id/GOFUCKYOURSELFYOULILCUNT,2
76561198064582506,http://steamcommunity.com/profiles/76561198064582506,2
friarfuck,http://steamcommunity.com/id/friarfuck,2
76561198092373642,http://steamcommunity.com/profiles/76561198092373642,0
scrubnauts_,http://steamcommunity.com/id/scrubnauts_,2
76561198083799893,http://steamcommunity.com/profiles/76561198083799893,2
76561198083799893,http://steamcommunity.com/profiles/76561198083799893,2
76561198094161460,http://steamcommunity.com/profiles/76561198094161460,2
76561198061172661,http://steamcommunity.com/profiles/76561198061172661,2
POOFTARINO,http://steamcommunity.com/id/POOFTARINO,2
ToadHog,http://steamcommunity.com/id/ToadHog,2
76561198069183109,http://steamcommunity.com/profiles/76561198069183109,0
76561198051264518,http://steamcommunity.com/profiles/76561198051264518,2
giveyouagoodlink,http://steamcommunity.com/id/giveyouagoodlink,2
Vri404,http://steamcommunity.com/id/Vri404,0
GN1,http://steamcommunity.com/id/GN1,2
76561198121814642,http://steamcommunity.com/profiles/76561198121814642,2
gamername13,http://steamcommunity.com/id/gamername13,2
hemphill,http://steamcommunity.com/id/hemphill,2
BowdeyThomas,http://steamcommunity.com/id/BowdeyThomas,2
bowedstar,http://steamcommunity.com/id/bowedstar,2
76561198098657376,http://steamcommunity.com/profiles/76561198098657376,0
bow47,http://steamcommunity.com/id/bow47,2
76561198009636321,http://steamcommunity.com/profiles/76561198009636321,0
numlach,http://steamcommunity.com/id/numlach,2
BoxMatrix,http://steamcommunity.com/id/BoxMatrix,2
76561198057803852,http://steamcommunity.com/profiles/76561198057803852,2
76561198108079787,http://steamcommunity.com/profiles/76561198108079787,2
76561197972384083,http://steamcommunity.com/profiles/76561197972384083,2
12345678901234567890123456567890,http://steamcommunity.com/id/12345678901234567890123456567890,2
76561198058324609,http://steamcommunity.com/profiles/76561198058324609,2
SDAFAWRFGRSEG,http://steamcommunity.com/id/SDAFAWRFGRSEG,2
76561198073933737,http://steamcommunity.com/profiles/76561198073933737,2
brat81,http://steamcommunity.com/id/brat81,2
bravebird1932,http://steamcommunity.com/id/bravebird1932,2
76561198070070375,http://steamcommunity.com/profiles/76561198070070375,2
brdzi,http://steamcommunity.com/id/brdzi,2
suk_my_dik,http://steamcommunity.com/id/suk_my_dik,2
76561198045946517,http://steamcommunity.com/profiles/76561198045946517,2
DopeOxide,http://steamcommunity.com/id/DopeOxide,0
76561198084697240,http://steamcommunity.com/profiles/76561198084697240,2
76561198051897386,http://steamcommunity.com/profiles/76561198051897386,2
76561198053916134,http://steamcommunity.com/profiles/76561198053916134,0
Jetforce120,http://steamcommunity.com/id/Jetforce120,2
Brendomir,http://steamcommunity.com/id/Brendomir,2
Thatonecuntwiththeprofileandshit,http://steamcommunity.com/id/Thatonecuntwiththeprofileandshit,2
76561198048246554,http://steamcommunity.com/profiles/76561198048246554,2
76561198069400418,http://steamcommunity.com/profiles/76561198069400418,2
76561197996426485,http://steamcommunity.com/profiles/76561197996426485,2
The-Party,http://steamcommunity.com/id/The-Party,2
janope,http://steamcommunity.com/id/janope,0
janope,http://steamcommunity.com/id/janope,0
76561198066638492,http://steamcommunity.com/profiles/76561198066638492,2
rainbowducklings4lyf,http://steamcommunity.com/id/rainbowducklings4lyf,2
76561198095920833,http://steamcommunity.com/profiles/76561198095920833,2
76561198097758931,http://steamcommunity.com/profiles/76561198097758931,2
BABBYMAN,http://steamcommunity.com/id/BABBYMAN,0
Brocolie8,http://steamcommunity.com/id/Brocolie8,2
kingholica,http://steamcommunity.com/id/kingholica,2
BrodyL12,http://steamcommunity.com/id/BrodyL12,2
Brojomojo,http://steamcommunity.com/id/Brojomojo,2
76561198063199558,http://steamcommunity.com/profiles/76561198063199558,2
hfoxy,http://steamcommunity.com/id/hfoxy,2
76561198055070495,http://steamcommunity.com/profiles/76561198055070495,2
Bronx9146,http://steamcommunity.com/id/Bronx9146,2
76561198108132163,http://steamcommunity.com/profiles/76561198108132163,2
76561198088416466,http://steamcommunity.com/profiles/76561198088416466,2
broxce,http://steamcommunity.com/id/broxce,2
brsajo,http://steamcommunity.com/id/brsajo,2
xtomx_freedom,http://steamcommunity.com/id/xtomx_freedom,2
76561198041149604,http://steamcommunity.com/profiles/76561198041149604,2
76561198028042361,http://steamcommunity.com/profiles/76561198028042361,2
bryan4085,http://steamcommunity.com/id/bryan4085,2
76561198052831153,http://steamcommunity.com/profiles/76561198052831153,2
76561198060429887,http://steamcommunity.com/profiles/76561198060429887,2
btz2020,http://steamcommunity.com/id/btz2020,2
76561198079705633,http://steamcommunity.com/profiles/76561198079705633,2
76561198085144241,http://steamcommunity.com/profiles/76561198085144241,2
76561198069465728,http://steamcommunity.com/profiles/76561198069465728,2
budgiethesmuggler,http://steamcommunity.com/id/budgiethesmuggler,2
76561198081938549,http://steamcommunity.com/profiles/76561198081938549,2
budniak1,http://steamcommunity.com/id/budniak1,2
bRNSHITUP,http://steamcommunity.com/id/bRNSHITUP,2
tinbgr,http://steamcommunity.com/id/tinbgr,2
Unclehamisawesome,http://steamcommunity.com/id/Unclehamisawesome,2
76561198042779835,http://steamcommunity.com/profiles/76561198042779835,2
coolvibesandchill,http://steamcommunity.com/id/coolvibesandchill,2
76561198044036045,http://steamcommunity.com/profiles/76561198044036045,0
76561198047418653,http://steamcommunity.com/profiles/76561198047418653,2
bunnty,http://steamcommunity.com/id/bunnty,0
Catch_Twenty_Two,http://steamcommunity.com/id/Catch_Twenty_Two,2
76561197986144369,http://steamcommunity.com/profiles/76561197986144369,0
epicnugg,http://steamcommunity.com/id/epicnugg,2
76561198123879774,http://steamcommunity.com/profiles/76561198123879774,2
76561198051103556,http://steamcommunity.com/profiles/76561198051103556,0
lobbie,http://steamcommunity.com/id/lobbie,2
